safegraph_place_id,location_name,brands,top_category,sub_category,naics_code,latitude,longitude,city,region
sg:e3ab13266be24c5f88d24af43d556722,Art Tech Productions,,Furniture Stores,Furniture Stores,"442110",45.009299,-93.280637,Minneapolis,MN
sg:2684c804e1cc43cd9b49d5e25c1d0fa6,Cline David W MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952542,-93.262112,Minneapolis,MN
sg:909395c6919943aabe338a6df1d5ca90,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.913375,-93.328808,Edina,MN
sg:ada4101e1eff42d7b8b371dd4f6eee23,Crowne Plaza Northstar,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.976152,-93.269519,Minneapolis,MN
sg:e4a6dc5386464592b6d1c940358dd1d7,Arthritis Evaluation Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.954079,-93.261547,Minneapolis,MN
sg:06a2c2305eff4ba890a4a284379e5e8d,University of Minnesota MD,,"Colleges, Universities, and Professional Schools","Colleges, Universities, and Professional Schools","611310",44.973983,-93.227722,Minneapolis,MN
sg:a61616a674754a0bb0f7335f82f05681,Landmark Theaters,Landmark Theaters,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),"512131",44.949536,-93.296853,Minneapolis,MN
sg:cf892cfeb442467dbc65626658e10c8b,Gear4Less Sportswear,,Clothing Stores,Women's Clothing Stores,"448120",45.004015,-93.308013,Minneapolis,MN
sg:0976689d2e1945f1a6e688677332b875,Bossen Field,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.899917,-93.22981,Minneapolis,MN
sg:63d15fe9a4dc4fb496a11f938f159c62,Augsburg Fairview Academy,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.956856,-93.264129,Minneapolis,MN
sg:785b7c1b820e4e8fa2ec9f7fe628e7a3,Minneapolis College Preparatory,,Elementary and Secondary Schools,Elementary and Secondary Schools,"611110",44.989148,-93.307631,Minneapolis,MN
sg:2f6f7e395a424ef89ac9a03a8d56b2ed,Marhaba Mediterranean Grill,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.951722,-93.277362,Minneapolis,MN
sg:7ae786f9ceba4087bff2844324543b5e,Zettas,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.958215,-93.278257,Minneapolis,MN
sg:3817efc19c564d46be775e551cf683e5,White Castle,White Castle,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.989984,-93.25199,Minneapolis,MN
sg:1809fc59cc3d49bc8a2c81814e4e3f63,Powderhorn Park,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.943684,-93.257496,Minneapolis,MN
sg:7f85863c65424325a9af59880bbab2ad,Bellisio Foods,,Grocery Stores,Supermarkets and Other Grocery (except Convenience) Stores,"445110",44.973318,-93.279503,Minneapolis,MN
sg:ea225b63f90646c28d97f1df83e2bb36,Pacifier,,Clothing Stores,Children's and Infants' Clothing Stores,"448130",44.977832,-93.272843,Minneapolis,MN
sg:daa00ac5a0384bdd9ce1b7614f7a08ac,Spire Credit Union,Spire Credit Union,Depository Credit Intermediation,Commercial Banking,"522110",44.969956,-93.211838,Minneapolis,MN
sg:162b494afa15449d9d3502dc82da05f2,Gateway Self Park Garage,,Other Personal Services,Parking Lots and Garages,"812930",44.978649,-93.262701,Minneapolis,MN
sg:314af68ff90a49f09b7cba69fa596284,Sisters of St Joseph,,Religious Organizations,Religious Organizations,"813110",44.9935,-93.295335,Minneapolis,MN
sg:8a4428ca5a3a444281a4d166ded10f87,Galicich Walter E MD,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952518,-93.262103,Minneapolis,MN
sg:2200bfb6cb8f49d190d23851fa892631,Rustica Bakery,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.949443,-93.3203,Minneapolis,MN
sg:55d68d06682642c4a986b0a14973b971,Punch Neapolitan Pizza Northeast,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.987523,-93.256904,Minneapolis,MN
sg:109f1293dcd942018343bd32d4a61107,The 1029 Bar,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.998118,-93.268258,Minneapolis,MN
sg:1747fbd3088e4ab5924d2bfb7d0cb5a9,United States Postal Service (USPS),United States Postal Service (USPS),Postal Service,Postal Service,"491110",44.947185,-93.232885,Minneapolis,MN
sg:5e692a66daac4d719bd631d246cb6be4,Verizon Wireless,Verizon Wireless,Wired and Wireless Telecommunications Carriers,Wireless Telecommunications Carriers (except Satellite),"517312",44.975823,-93.273684,Minneapolis,MN
sg:7161d225d6e2461f86271c015ade70dc,Mill Ruins Park,,"Museums, Historical Sites, and Similar Institutions",Historical Sites,"712120",44.980015,-93.258003,Minneapolis,MN
sg:ff288872a35049afaab91f8303a6d968,Mama D's Kitchen,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948556,-93.260758,Minneapolis,MN
sg:177bc057f9384a86a2b3c6582cb7619e,Speedway,Speedway,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.947972,-93.289772,Minneapolis,MN
sg:844b060ef5df41c29c6c46c5eed1d819,Jae Phillips Dance Studio,,Other Amusement and Recreation Industries,Fitness and Recreational Sports Centers,"713940",44.955328,-93.273663,Minneapolis,MN
sg:afb0481a56c54eb692d006b7da30d85d,U.S. Bank,U.S. Bank,Depository Credit Intermediation,Commercial Banking,"522110",44.973409,-93.227856,Minneapolis,MN
sg:b8e589feab354d1d9b035e8b7999c55a,Domino's Pizza,Domino's Pizza,Restaurants and Other Eating Places,Limited-Service Restaurants,"722513",44.919957,-93.252685,Minneapolis,MN
sg:23edbf94b6fa4923826e77111a2dcd70,Stephen W Colby DDS MS PA,,Offices of Dentists,Offices of Dentists,"621210",44.97507,-93.27355,Minneapolis,MN
sg:8102ca5cd2ac4abaa94505602be95992,Ziadi's Mediterranean Cuisine,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.948604,-93.260717,Minneapolis,MN
sg:fb12a0a24356451abdfd9951193a3906,Walk In Clinic And Ross West Bank Pharmacy,,Depository Credit Intermediation,Commercial Banking,"522110",44.970419,-93.246962,Minneapolis,MN
sg:9ee4f73f5dfc4e34b8ba2f3c2a0fea5b,Hums Liquor,,,,,44.961089,-93.288315,Minneapolis,MN
sg:06e8d79e953b4823b71c0eeddfbdb769,Sunnyside Gardens,,Personal and Household Goods Repair and Maintenance,Home and Garden Equipment Repair and Maintenance,"811411",44.922154,-93.327854,Minneapolis,MN
sg:2a962c40193b43feb48b400653441d7e,Phillips Neighborhood Clinic,,Offices of Physicians,Offices of Physicians (except Mental Health Specialists),"621111",44.952282,-93.254108,Minneapolis,MN
sg:43df163330f24c11b47fa003a1ef70b7,Town Hall Tap,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.915768,-93.263013,Minneapolis,MN
sg:8ec41ac2205a4c2e94c6e53b1940a660,Emerald Locksmith,,Medical and Diagnostic Laboratories,Medical Laboratories,"621511",44.950206,-93.31428,Minneapolis,MN
sg:e4eb68e301d344ef9ad38e7f566a913f,Lucy's Market & Carryout,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.93438,-93.247072,Minneapolis,MN
sg:f3795174bbe1452397c66e41052164ea,The Loon Cafe,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.980412,-93.273945,Minneapolis,MN
sg:10b95a2cc9a54230a5a5c9e33c9a5867,Tiffany at LEVEL SALON,,Personal Care Services,Beauty Salons,"812112",44.976308,-93.255767,Minneapolis,MN
sg:714685eef1344849b30021d041d00625,Caribou Coffee,Caribou Coffee,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.972933,-93.275849,Minneapolis,MN
sg:7af0146108b349d496113b60f6f62f12,Minnesota Concrete Specialties,,Building Material and Supplies Dealers,Hardware Stores,"444130",45.025701,-93.268679,Minneapolis,MN
sg:d144ff66e304429fa6afbf87cff88544,Mansion at Uptown,,Traveler Accommodation,Hotels (except Casino Hotels) and Motels,"721110",44.949815,-93.297849,Minneapolis,MN
sg:e53751ce2bee44e7bcfec059f5d9a2b7,G Allan Jewelers,,"Jewelry, Luggage, and Leather Goods Stores",Jewelry Stores,"448310",44.975617,-93.27015,Minneapolis,MN
sg:3334f8398e454543b8b4e6cce02e6a47,Foshay Museum And Observation Deck,,"Museums, Historical Sites, and Similar Institutions",Nature Parks and Other Similar Institutions,"712190",44.974437,-93.271925,Minneapolis,MN
sg:067d379f05da4fb4a21e3b14051055c4,The Roastery,,Restaurants and Other Eating Places,Snack and Nonalcoholic Beverage Bars,"722515",44.905257,-93.287536,Minneapolis,MN
sg:2cbebec981914d46b4a180b4f9db453c,Hennepin Healthcare East Lake Clinic,,Offices of Other Health Practitioners,Offices of Chiropractors,"621310",44.948757,-93.232876,Minneapolis,MN
sg:47c25e93c4b54d93beafad6c2db0049f,SuperAmerica,SuperAmerica,Gasoline Stations,Gasoline Stations with Convenience Stores,"447110",44.948756,-93.327849,Minneapolis,MN
sg:98fba187bb6940db9962ed99b43cd100,Tees 4U,,"Office Supplies, Stationery, and Gift Stores","Gift, Novelty, and Souvenir Stores","453220",44.898202,-93.278364,Minneapolis,MN
sg:b40b16b0ab3e4272b69bed441b0ed511,Boneshaker Books,,Book Stores and News Dealers,Book Stores,"451211",44.962584,-93.239757,Minneapolis,MN
sg:9ca67dac07b8480692852191f9fb24d1,Phaedrus Group,,Child Day Care Services,Child Day Care Services,"624410",44.982437,-93.272576,Minneapolis,MN
sg:9f1067f90c0b473a9e4aa7880a6f5ca6,One Two Three Sushi,,Restaurants and Other Eating Places,Full-Service Restaurants,"722511",44.976913,-93.267572,Minneapolis,MN
